256, 251.50329306031534
257, 251.15794382660263
258, 250.81370736641452
259, 250.47065753403126
260, 250.12886644061993
261, 249.78840451206517
262, 249.44934054768163
263, 249.11174177963642
264, 248.77567393291886
265, 248.44120128569978
266, 248.10838672992784
267, 247.77729183201754
268, 247.44797689348803
269, 247.12050101141884
270, 246.79492213859214
271, 246.47129714319843
272, 246.14968186798617
273, 245.83013118874055
274, 245.5126990719827
275, 245.19743863178306
276, 244.8844021855887
277, 244.5736413089662
278, 244.26520688916722
279, 243.95914917742667
280, 243.65551783990628
281, 243.35436200719997
282, 243.05573032232027
283, 242.75967098708676
284, 242.46623180684253
285, 242.17546023342285
286, 241.8874034063081
287, 241.60210819188833
288, 241.31962122077675
289, 241.03998892310355
290, 240.76325756172923
291, 240.48947326331657
292, 240.21868204720099
293, 239.9509298520032
294, 239.68626255992942
295, 239.4247260187055
296, 239.16636606109512
297, 238.91122852195357
298, 238.6593592527728
299, 238.41080413367288
300, 238.16560908280297
301, 237.9238200631135
302, 237.6854830864681
303, 237.4506442150663
304, 237.21934956015275
305, 236.99164527799275
306, 236.76757756310053
307, 236.54719263870967
308, 236.33053674448325
309, 236.11765612146613
310, 235.9085969942888
311, 235.70340555064013
312, 235.50212791803193
313, 235.30481013788895
314, 235.1114981370038
315, 234.9222376964061
316, 234.7370744177052
317, 234.55605368697283
318, 234.37922063624518
319, 234.2066201027296
320, 234.03829658581643
321, 233.87429420200223
322, 233.71465663784394
323, 233.55942710107314
324, 233.40864827000993
325, 233.26236224142647
326, 233.12061047702048
327, 232.98343374866917
328, 232.85087208264144
329, 232.72296470295893
330, 232.59974997410174
331, 232.48126534326352
332, 232.36754728236798
333, 232.25863123006488
334, 232.15455153392838
335, 232.0553413930858
336, 231.96103280150635
337, 231.87165649218352
338, 231.78724188244416
339, 231.7078170206166
340, 231.63340853428875
341, 231.56404158038438
342, 231.49973979727977
343, 231.44052525917755
344, 231.38641843294744
345, 231.33743813763346
346, 231.29360150681876
347, 231.2549239540252
348, 231.22141914131385
349, 231.1930989512381
350, 231.16997346228564
351, 231.15205092792795
352, 231.13933775938332
353, 231.13183851217485
354, 231.12955587655347
355, 231.13249067183094
356, 231.1406418446527
357, 231.15400647121834
358, 231.17257976343927
359, 231.1963550790021
360, 231.22532393528834
361, 231.25947602708158
362, 231.298799247974
363, 231.34327971536794
364, 231.39290179894968
